ID,Severity,Start_Time,City,Weather_Condition,Humidity,Visibility,Temperature,Wind_Speed,Sunrise_Sunset,Start_Lat,Start_Lng,Amenity,Bump,Crossing,Give_Way
A00618,3,2021-01-26 18:00:00,Los Angeles,Snow,27.37,2.5,36.13,10.0,Day,38.974125,-78.513562,True,True,True,False
A00619,3,2021-01-26 19:00:00,Los Angeles,Snow,67.92,7.77,15.12,14.76,Day,34.020484,-89.129572,True,False,False,False
A00620,1,2021-01-26 20:00:00,Los Angeles,Thunderstorm,69.89,2.9,6.39,17.18,Day,39.485547,-79.198389,False,False,False,True
A00621,2,2021-01-26 21:00:00,Los Angeles,Thunderstorm,71.88,8.72,26.86,7.15,Night,37.502746,-96.647648,True,True,False,False
A00622,2,2021-01-26 22:00:00,Houston,Snow,41.39,1.48,-8.16,23.82,Day,41.046896,-94.150533,True,False,False,True
A00623,2,2021-01-26 23:00:00,Chicago,Fog,21.21,1.7,13.74,14.59,Night,41.278838,-77.562316,False,False,True,True
A00624,2,2021-01-27 00:00:00,New York,Clear,97.2,9.8,6.82,10.02,Day,33.496409,-78.40398,True,False,False,False
A00625,2,2021-01-27 01:00:00,Houston,Clear,40.07,6.9,36.03,3.2,Day,40.385774,-98.280922,False,True,True,False
A00626,2,2021-01-27 02:00:00,Houston,Thunderstorm,74.08,8.55,-9.4,7.17,Day,33.339277,-105.925844,False,False,False,True
A00627,3,2021-01-27 03:00:00,New York,Rain,76.53,3.58,17.64,28.48,Night,36.304527,-100.700501,False,False,False,True
A00628,1,2021-01-27 04:00:00,New York,Thunderstorm,68.8,6.93,27.03,9.15,Day,37.8807,-100.93837,True,True,False,False
A00629,2,2021-01-27 05:00:00,Los Angeles,Thunderstorm,45.03,6.15,14.25,5.07,Night,34.332907,-105.377858,True,True,False,True
A00630,3,2021-01-27 06:00:00,Houston,Clear,41.69,6.23,-5.73,13.82,Day,39.716824,-106.182497,True,False,True,True
A00631,3,2021-01-27 07:00:00,Phoenix,Snow,67.81,6.98,38.62,9.21,Day,33.075192,-80.113231,False,True,True,True
A00632,2,2021-01-27 08:00:00,New York,Thunderstorm,89.29,5.97,15.9,1.05,Night,34.517391,-114.926075,False,True,True,True
A00633,2,2021-01-27 09:00:00,New York,Snow,95.74,4.58,20.71,9.69,Day,38.227171,-88.185108,False,True,True,False
A00634,1,2021-01-27 10:00:00,Chicago,Snow,28.47,3.12,1.83,16.32,Day,39.429488,-110.395918,True,True,False,False
A00635,2,2021-01-27 11:00:00,Phoenix,Rain,32.39,7.8,14.17,16.55,Day,41.249788,-102.841741,True,True,True,True
A00636,2,2021-01-27 12:00:00,Phoenix,Snow,95.58,2.65,11.46,10.7,Day,39.34947,-115.292106,True,True,True,True
A00637,2,2021-01-27 13:00:00,New York,Clear,78.92,7.08,-6.26,13.42,Night,39.046013,-106.12116,True,True,False,True
A00638,2,2021-01-27 14:00:00,Los Angeles,Fog,90.64,2.72,-4.69,28.97,Night,36.54907,-84.189473,True,False,True,False
A00639,2,2021-01-27 15:00:00,Chicago,Fog,36.21,6.44,31.87,11.32,Day,33.01156,-79.059326,False,True,True,False
A00640,1,2021-01-27 16:00:00,Phoenix,Cloudy,67.01,7.6,1.99,7.75,Day,34.081433,-108.252805,True,True,True,True
A00641,2,2021-01-27 17:00:00,New York,Thunderstorm,76.09,2.58,-0.25,7.3,Night,37.810991,-97.603895,False,True,True,True
A00642,2,2021-01-27 18:00:00,Phoenix,Clear,74.41,1.07,15.25,13.73,Day,39.076169,-97.305742,False,False,False,True
A00643,2,2021-01-27 19:00:00,Chicago,Snow,52.65,1.74,28.44,22.79,Night,36.757035,-79.562687,True,True,False,False
A00644,1,2021-01-27 20:00:00,Chicago,Fog,21.23,6.26,-6.9,6.18,Day,39.576111,-84.436842,False,True,True,True
A00645,3,2021-01-27 21:00:00,Houston,Clear,66.63,8.57,18.84,21.28,Night,37.696761,-95.424602,True,False,False,True
A00646,2,2021-01-27 22:00:00,New York,Fog,40.25,0.93,-4.04,0.63,Night,33.667586,-88.487123,True,True,True,True
A00647,2,2021-01-27 23:00:00,Chicago,Snow,56.02,7.47,-8.18,12.57,Night,34.728146,-80.716378,False,False,True,True
A00648,3,2021-01-28 00:00:00,Houston,Fog,96.61,3.74,-7.36,23.28,Night,40.559984,-117.580286,True,False,True,True
A00649,2,2021-01-28 01:00:00,Houston,Thunderstorm,51.92,5.05,31.71,10.16,Day,39.524215,-100.272839,True,True,False,False
A00650,1,2021-01-28 02:00:00,Phoenix,Thunderstorm,87.18,9.32,-4.1,16.91,Day,41.052858,-78.081301,False,False,False,False
A00651,2,2021-01-28 03:00:00,Phoenix,Cloudy,35.08,3.65,-7.74,6.15,Night,34.058015,-85.426227,False,True,False,False
A00652,2,2021-01-28 04:00:00,Houston,Cloudy,73.8,4.92,11.89,22.26,Night,41.912003,-94.11498,False,True,False,True
A00653,3,2021-01-28 05:00:00,Phoenix,Fog,98.16,0.63,32.2,1.57,Night,34.88466,-94.695641,False,False,False,False
A00654,2,2021-01-28 06:00:00,Chicago,Clear,28.15,1.28,3.12,25.58,Night,33.106019,-102.698116,False,False,False,True
A00655,1,2021-01-28 07:00:00,Los Angeles,Thunderstorm,20.67,2.96,11.09,5.95,Day,41.976806,-95.097097,False,True,True,False
A00656,2,2021-01-28 08:00:00,Chicago,Clear,54.69,0.76,-8.0,26.23,Night,35.529665,-89.163139,True,True,False,False
A00657,2,2021-01-28 09:00:00,Houston,Clear,27.41,6.5,12.45,10.58,Night,39.012175,-99.592026,True,False,True,True
A00658,2,2021-01-28 10:00:00,Houston,Fog,79.87,4.55,18.88,21.68,Night,34.590141,-86.577262,True,True,True,True
A00659,2,2021-01-28 11:00:00,Chicago,Clear,93.16,5.71,18.55,9.58,Night,38.222057,-80.105782,False,True,False,True
A00660,2,2021-01-28 12:00:00,Phoenix,Thunderstorm,54.72,2.16,6.62,27.18,Night,41.136315,-111.193867,True,True,True,False
A00661,4,2021-01-28 13:00:00,Phoenix,Snow,40.7,3.31,5.78,3.8,Night,35.881631,-98.131931,False,False,True,True
A00662,2,2021-01-28 14:00:00,Houston,Cloudy,54.75,6.81,-4.67,5.36,Night,39.032286,-100.047116,True,True,True,False
A00663,2,2021-01-28 15:00:00,New York,Snow,77.88,9.67,8.34,14.79,Day,34.691132,-87.751549,False,True,False,False
A00664,1,2021-01-28 16:00:00,Phoenix,Clear,20.72,0.98,-5.03,2.46,Night,38.623159,-107.005832,True,True,False,False
A00665,1,2021-01-28 17:00:00,Chicago,Snow,67.16,8.96,28.33,5.88,Night,36.028053,-89.82896,False,False,True,True
A00666,2,2021-01-28 18:00:00,Phoenix,Thunderstorm,69.06,5.98,38.31,28.31,Night,34.900874,-79.390473,False,False,False,True
A00667,1,2021-01-28 19:00:00,Chicago,Thunderstorm,71.02,5.86,38.5,29.29,Day,35.818638,-99.60221,False,False,True,True
A00668,1,2021-01-28 20:00:00,Houston,Clear,39.36,5.25,33.25,11.29,Day,34.60957,-77.915309,False,True,False,False
A00669,2,2021-01-28 21:00:00,Phoenix,Fog,77.12,1.16,20.04,27.7,Day,41.117245,-74.300795,True,False,True,False
A00670,1,2021-01-28 22:00:00,Chicago,Snow,27.31,1.35,25.04,16.34,Night,36.574682,-113.33195,True,True,True,True
A00671,3,2021-01-28 23:00:00,Houston,Fog,35.94,6.21,4.26,8.09,Night,35.207514,-107.74566,False,False,False,False
A00672,1,2021-01-29 00:00:00,New York,Fog,90.2,3.74,21.54,21.07,Night,37.035671,-76.183291,False,True,False,False
A00673,2,2021-01-29 01:00:00,Chicago,Rain,79.1,9.21,12.78,19.77,Day,35.884826,-75.833582,False,False,False,False
A00674,2,2021-01-29 02:00:00,New York,Clear,21.1,4.36,14.1,29.67,Night,39.699773,-113.70088,True,True,False,True
A00675,4,2021-01-29 03:00:00,New York,Cloudy,39.87,1.86,27.89,7.95,Day,41.740979,-117.340066,False,True,False,False
A00676,1,2021-01-29 04:00:00,Los Angeles,Thunderstorm,37.15,7.29,4.1,20.16,Day,36.942303,-110.911599,False,False,True,False
A00677,2,2021-01-29 05:00:00,Phoenix,Thunderstorm,41.66,3.29,5.9,1.56,Day,40.749301,-74.175438,True,True,True,True
A00678,4,2021-01-29 06:00:00,Chicago,Clear,39.8,5.49,36.23,3.41,Day,38.092768,-110.080017,False,False,True,True
A00679,3,2021-01-29 07:00:00,New York,Cloudy,25.0,7.13,-7.19,0.12,Day,34.415121,-95.887905,False,False,False,True
A00680,3,2021-01-29 08:00:00,Los Angeles,Thunderstorm,56.72,9.05,14.28,29.98,Night,39.215605,-80.66962,True,True,False,True
A00681,2,2021-01-29 09:00:00,Houston,Clear,78.62,8.03,35.64,24.07,Night,37.62091,-117.102329,False,True,True,True
A00682,1,2021-01-29 10:00:00,Chicago,Thunderstorm,68.54,6.93,20.52,23.6,Day,38.855459,-91.402485,False,False,True,True
A00683,2,2021-01-29 11:00:00,New York,Fog,73.83,6.96,17.32,15.29,Night,41.007187,-105.81088,True,False,True,False
A00684,4,2021-01-29 12:00:00,Phoenix,Snow,26.49,9.49,2.49,9.0,Night,36.963911,-80.057264,False,False,True,False
A00685,2,2021-01-29 13:00:00,Los Angeles,Snow,96.12,3.31,7.16,4.54,Day,41.110599,-105.527709,True,True,False,False
A00686,2,2021-01-29 14:00:00,New York,Thunderstorm,87.08,0.51,32.6,8.54,Day,39.756021,-87.782748,False,False,True,False
A00687,2,2021-01-29 15:00:00,Phoenix,Rain,84.41,3.08,17.96,11.28,Night,37.397444,-88.334336,False,True,False,True
A00688,3,2021-01-29 16:00:00,New York,Cloudy,85.84,2.57,15.74,22.69,Night,38.428999,-108.254284,False,True,True,False
A00689,1,2021-01-29 17:00:00,Chicago,Cloudy,94.62,6.79,-5.02,16.19,Night,35.93023,-116.468835,False,False,False,True
A00690,2,2021-01-29 18:00:00,Chicago,Cloudy,63.54,6.52,-9.2,2.32,Night,41.852376,-99.993019,False,False,False,True
A00691,2,2021-01-29 19:00:00,Chicago,Fog,36.02,6.14,38.18,0.54,Day,39.00616,-105.275501,True,True,False,False
A00692,2,2021-01-29 20:00:00,Los Angeles,Cloudy,69.34,0.65,8.85,3.07,Night,33.394622,-82.404979,False,True,False,False
A00693,2,2021-01-29 21:00:00,Chicago,Snow,79.43,7.42,20.16,12.31,Day,35.939597,-82.783976,False,True,True,True
A00694,1,2021-01-29 22:00:00,Phoenix,Fog,79.03,3.57,-6.01,28.0,Day,38.60983,-97.890946,True,True,True,True
A00695,2,2021-01-29 23:00:00,New York,Clear,61.72,6.82,24.16,19.12,Night,33.507,-91.313462,True,False,True,True
A00696,2,2021-01-30 00:00:00,Houston,Cloudy,25.48,5.79,36.63,24.05,Night,33.214958,-91.412581,False,True,False,True
A00697,2,2021-01-30 01:00:00,Phoenix,Cloudy,49.69,3.76,18.78,13.99,Night,37.050218,-81.605041,True,False,True,False
A00698,1,2021-01-30 02:00:00,Phoenix,Clear,93.66,1.78,-3.69,10.85,Day,35.994212,-99.299894,False,False,True,True
A00699,2,2021-01-30 03:00:00,Chicago,Cloudy,66.76,1.4,19.09,3.25,Day,36.944687,-105.880346,True,False,True,False
A00700,2,2021-01-30 04:00:00,Los Angeles,Clear,63.07,8.4,28.32,26.28,Day,35.36424,-106.338464,True,True,False,True
A00701,1,2021-01-30 05:00:00,New York,Fog,41.51,9.22,10.32,23.49,Day,34.48246,-94.40754,False,True,False,True
A00702,2,2021-01-30 06:00:00,Los Angeles,Snow,49.48,6.67,33.99,5.04,Night,39.20229,-98.237479,True,False,False,True
A00703,1,2021-01-30 07:00:00,New York,Clear,91.63,1.48,22.43,15.37,Day,37.63114,-98.634686,False,False,True,False
A00704,1,2021-01-30 08:00:00,New York,Rain,73.32,4.32,34.96,14.62,Day,34.801388,-113.989957,True,False,True,True
A00705,4,2021-01-30 09:00:00,Los Angeles,Clear,82.99,7.42,21.18,18.75,Night,35.876305,-86.381435,True,False,True,False
A00706,2,2021-01-30 10:00:00,Phoenix,Cloudy,56.35,7.91,-3.44,28.39,Day,38.326271,-108.595586,True,True,False,False
A00707,3,2021-01-30 11:00:00,New York,Fog,70.42,1.62,5.48,17.39,Day,33.650064,-109.33404,False,False,True,False
A00708,2,2021-01-30 12:00:00,Los Angeles,Thunderstorm,39.87,0.5,0.09,16.21,Night,34.327077,-99.838634,False,True,False,True
A00709,2,2021-01-30 13:00:00,New York,Fog,76.44,7.27,35.44,1.51,Day,33.65921,-107.977753,True,True,False,False
A00710,3,2021-01-30 14:00:00,Houston,Thunderstorm,54.21,3.89,28.02,1.89,Day,40.310856,-92.310236,False,True,False,False
A00711,2,2021-01-30 15:00:00,Phoenix,Clear,55.4,2.92,23.82,5.62,Day,39.771683,-101.655613,False,True,False,True
A00712,2,2021-01-30 16:00:00,Chicago,Snow,71.95,0.62,5.05,0.97,Day,39.779816,-98.247884,False,False,True,True
A00713,2,2021-01-30 17:00:00,New York,Rain,94.9,5.63,-0.8,22.3,Night,39.446928,-94.36455,True,True,True,False
A00714,2,2021-01-30 18:00:00,Houston,Fog,25.12,8.59,27.82,21.7,Day,39.024469,-109.044437,False,False,False,False
A00715,4,2021-01-30 19:00:00,Chicago,Cloudy,85.98,9.6,13.71,4.08,Night,37.292927,-111.146929,True,True,True,True
A00716,3,2021-01-30 20:00:00,Chicago,Thunderstorm,43.39,5.87,1.29,25.08,Day,38.780503,-79.261436,True,False,False,False
A00717,4,2021-01-30 21:00:00,New York,Cloudy,55.51,5.39,20.83,4.64,Night,33.345254,-98.916157,True,False,True,False
A00718,1,2021-01-30 22:00:00,Los Angeles,Snow,21.75,1.31,-7.98,9.04,Night,38.59318,-99.867881,True,False,True,False
A00719,3,2021-01-30 23:00:00,New York,Thunderstorm,44.08,5.71,6.31,7.47,Night,40.000899,-116.433065,True,False,False,True
A00720,4,2021-01-31 00:00:00,Houston,Fog,60.21,4.11,13.43,11.17,Day,37.503225,-96.089043,False,False,False,False
A00721,1,2021-01-31 01:00:00,Chicago,Clear,24.49,6.27,-2.6,7.64,Day,36.21762,-93.616532,False,True,False,True
A00722,1,2021-01-31 02:00:00,New York,Cloudy,59.29,4.19,39.23,14.67,Day,35.496841,-93.411002,True,False,False,True
A00723,3,2021-01-31 03:00:00,Los Angeles,Snow,94.17,2.78,0.45,12.22,Night,38.785218,-86.890629,False,True,True,True
A00724,2,2021-01-31 04:00:00,New York,Fog,28.43,1.4,-3.48,29.6,Day,39.235211,-110.190799,False,False,False,False
A00725,3,2021-01-31 05:00:00,Phoenix,Fog,81.16,3.49,0.18,1.68,Day,40.838708,-106.902182,False,True,True,True
A00726,1,2021-01-31 06:00:00,Los Angeles,Fog,52.77,1.42,28.45,4.27,Day,36.081007,-82.32786,False,True,False,False
A00727,3,2021-01-31 07:00:00,Houston,Fog,72.41,2.18,11.28,1.58,Day,39.927951,-76.324493,False,True,True,True
A00728,2,2021-01-31 08:00:00,Chicago,Thunderstorm,40.82,9.88,18.27,18.78,Night,38.052202,-112.018959,False,False,False,False
A00729,1,2021-01-31 09:00:00,New York,Fog,32.76,4.72,-8.95,1.64,Night,40.945528,-96.10342,False,True,True,False
A00730,1,2021-01-31 10:00:00,Los Angeles,Cloudy,32.84,5.55,-8.28,25.09,Day,37.750309,-108.576245,True,False,True,False
A00731,3,2021-01-31 11:00:00,Phoenix,Snow,25.64,8.8,12.29,15.36,Day,37.658668,-115.356781,True,False,True,True
A00732,2,2021-01-31 12:00:00,Los Angeles,Thunderstorm,34.85,9.96,30.83,15.81,Day,38.200894,-103.677853,True,True,False,False
A00733,2,2021-01-31 13:00:00,Phoenix,Fog,73.14,6.04,34.26,16.85,Night,39.743838,-111.677744,False,True,False,False
A00734,2,2021-01-31 14:00:00,Houston,Rain,90.54,8.22,-5.66,5.12,Day,41.682214,-86.762945,False,False,False,True
A00735,3,2021-01-31 15:00:00,Chicago,Rain,85.13,3.61,16.92,5.93,Night,33.66207,-94.516082,True,False,False,True
A00736,2,2021-01-31 16:00:00,Houston,Snow,74.81,3.4,35.66,9.56,Night,33.480911,-111.671283,False,False,True,False
A00737,3,2021-01-31 17:00:00,New York,Clear,28.83,4.33,9.4,17.8,Day,41.437953,-117.59337,False,False,True,True
A00738,2,2021-01-31 18:00:00,Los Angeles,Clear,43.13,6.89,31.48,6.3,Day,37.768881,-82.44109,True,False,True,True
A00739,2,2021-01-31 19:00:00,Phoenix,Thunderstorm,44.78,6.98,-3.32,3.49,Day,38.534127,-110.247446,True,False,False,True
A00740,2,2021-01-31 20:00:00,Phoenix,Thunderstorm,40.0,3.49,36.77,29.1,Night,37.341812,-91.326468,True,True,True,False
A00741,2,2021-01-31 21:00:00,Los Angeles,Thunderstorm,61.2,1.77,27.57,0.66,Night,33.842917,-103.175436,False,False,True,True
A00742,3,2021-01-31 22:00:00,Los Angeles,Clear,62.84,6.51,37.07,24.08,Day,39.912804,-92.238619,False,False,False,False
A00743,2,2021-01-31 23:00:00,New York,Rain,48.55,1.72,23.83,23.64,Night,39.725022,-104.11124,False,True,False,True
A00744,2,2021-02-01 00:00:00,Houston,Clear,48.3,6.0,8.17,8.92,Day,35.80533,-114.174659,True,True,True,True
A00745,3,2021-02-01 01:00:00,Phoenix,Cloudy,86.28,7.09,36.91,4.07,Day,35.756153,-108.1902,True,True,False,False
A00746,2,2021-02-01 02:00:00,New York,Fog,83.14,7.16,3.78,4.37,Night,40.540572,-109.725423,False,False,False,True
A00747,2,2021-02-01 03:00:00,Houston,Thunderstorm,44.62,7.66,6.61,20.92,Night,33.651215,-99.167148,True,True,False,True
A00748,4,2021-02-01 04:00:00,New York,Rain,93.1,8.79,25.04,19.28,Night,40.929946,-89.035514,True,True,False,True
A00749,2,2021-02-01 05:00:00,Phoenix,Snow,96.23,5.25,28.27,23.48,Night,35.309955,-106.392533,False,False,True,True
A00750,1,2021-02-01 06:00:00,Los Angeles,Snow,46.14,7.44,36.47,28.12,Day,38.336863,-117.468923,True,False,True,False
A00751,4,2021-02-01 07:00:00,Los Angeles,Fog,48.35,6.38,0.24,20.76,Day,41.423948,-95.166756,True,False,True,False
A00752,2,2021-02-01 08:00:00,Houston,Rain,60.45,2.27,29.9,4.68,Day,39.103103,-91.346582,True,False,True,False
A00753,2,2021-02-01 09:00:00,Chicago,Clear,95.29,0.74,26.93,7.3,Night,36.729868,-75.633698,False,True,True,False
A00754,1,2021-02-01 10:00:00,Houston,Clear,90.11,3.2,-6.81,25.27,Day,39.205808,-92.063285,False,False,False,False
A00755,3,2021-02-01 11:00:00,Chicago,Cloudy,28.21,4.71,9.36,6.28,Night,36.095817,-97.268407,True,True,True,False
A00756,2,2021-02-01 12:00:00,New York,Cloudy,51.42,6.36,4.14,2.18,Night,35.495326,-92.770328,False,False,True,False
A00757,2,2021-02-01 13:00:00,New York,Clear,64.27,8.57,5.22,21.1,Night,41.97015,-77.172372,False,True,False,True
A00758,3,2021-02-01 14:00:00,Phoenix,Snow,60.25,2.36,39.15,12.08,Day,39.757112,-81.551362,False,False,False,False
A00759,3,2021-02-01 15:00:00,Chicago,Thunderstorm,35.51,1.69,22.14,27.6,Night,38.80248,-103.788936,True,False,False,False
A00760,1,2021-02-01 16:00:00,Phoenix,Snow,88.71,9.65,25.88,19.51,Night,36.197607,-107.560808,False,False,True,False
A00761,2,2021-02-01 17:00:00,Los Angeles,Cloudy,74.16,1.53,38.83,2.71,Night,33.442447,-106.444121,True,True,False,True
A00762,2,2021-02-01 18:00:00,Chicago,Fog,87.03,5.05,8.86,28.44,Night,33.279512,-95.805474,True,True,False,False
A00763,3,2021-02-01 19:00:00,Houston,Clear,88.7,6.06,30.09,7.76,Night,37.987631,-85.261824,False,True,False,False
A00764,1,2021-02-01 20:00:00,Los Angeles,Cloudy,79.87,5.64,11.73,10.12,Night,39.858294,-95.858355,True,False,True,False
A00765,2,2021-02-01 21:00:00,Los Angeles,Cloudy,55.14,1.32,33.48,12.07,Night,37.836413,-115.016959,False,True,False,True
A00766,3,2021-02-01 22:00:00,Houston,Thunderstorm,68.84,1.04,-0.97,1.54,Night,40.567066,-86.162449,False,False,False,False
A00767,3,2021-02-01 23:00:00,Los Angeles,Clear,32.83,1.5,37.38,14.9,Night,33.300839,-82.537314,True,False,True,True
A00768,2,2021-02-02 00:00:00,Chicago,Thunderstorm,73.89,6.06,0.94,3.7,Night,36.300769,-105.262094,True,False,False,True
A00769,3,2021-02-02 01:00:00,Phoenix,Clear,34.34,5.67,6.31,12.03,Night,35.133634,-88.778467,False,True,True,True
A00770,1,2021-02-02 02:00:00,Los Angeles,Thunderstorm,75.52,2.72,27.81,10.52,Night,37.025457,-99.229956,False,False,True,True
A00771,3,2021-02-02 03:00:00,Chicago,Snow,38.37,6.56,9.69,23.19,Day,33.651388,-78.878748,False,True,False,False
A00772,1,2021-02-02 04:00:00,New York,Fog,29.4,8.29,20.41,24.1,Day,41.587185,-80.810075,False,False,True,True
A00773,2,2021-02-02 05:00:00,Chicago,Fog,33.22,0.9,12.23,4.6,Night,35.009299,-94.880992,True,False,False,True
A00774,3,2021-02-02 06:00:00,Phoenix,Clear,20.16,5.23,27.12,11.0,Night,41.30077,-87.573756,True,False,False,False
A00775,1,2021-02-02 07:00:00,Chicago,Rain,77.5,7.05,1.42,11.2,Night,36.833038,-79.132613,True,True,False,True
A00776,2,2021-02-02 08:00:00,Houston,Cloudy,78.59,2.9,-7.08,4.54,Day,41.869717,-96.188452,False,True,False,True
A00777,3,2021-02-02 09:00:00,Phoenix,Cloudy,61.19,3.42,5.0,23.95,Day,37.986525,-104.216967,True,False,True,True
A00778,3,2021-02-02 10:00:00,New York,Clear,32.91,6.33,13.72,21.22,Day,41.377496,-84.83869,True,True,False,True
A00779,2,2021-02-02 11:00:00,Houston,Thunderstorm,26.68,9.03,-1.6,5.71,Night,33.048141,-108.317085,True,True,False,True
A00780,2,2021-02-02 12:00:00,Chicago,Rain,21.53,8.19,7.74,11.0,Night,39.734149,-100.904629,True,False,False,True
A00781,2,2021-02-02 13:00:00,Phoenix,Snow,33.26,6.04,10.0,3.17,Night,41.127456,-79.908002,False,False,True,False
A00782,2,2021-02-02 14:00:00,New York,Thunderstorm,91.27,7.44,-7.13,18.85,Night,34.257485,-86.125417,True,True,True,False
A00783,2,2021-02-02 15:00:00,Houston,Thunderstorm,39.32,3.97,19.17,3.64,Day,33.865133,-100.232316,True,False,False,False
A00784,1,2021-02-02 16:00:00,New York,Clear,48.34,6.59,34.22,29.58,Night,36.821153,-108.551242,True,False,True,False
A00785,4,2021-02-02 17:00:00,Chicago,Clear,28.43,4.93,-2.41,23.42,Day,41.40311,-102.337391,True,True,True,True
A00786,2,2021-02-02 18:00:00,New York,Cloudy,37.79,2.3,19.89,11.71,Day,37.881479,-105.499417,False,True,False,True
A00787,2,2021-02-02 19:00:00,Los Angeles,Clear,61.54,7.17,23.24,17.36,Night,37.747108,-110.252071,False,False,False,True
A00788,2,2021-02-02 20:00:00,Houston,Clear,68.62,5.79,10.97,27.34,Day,34.270135,-85.293352,True,True,False,False
A00789,4,2021-02-02 21:00:00,New York,Clear,39.63,3.91,25.05,16.62,Day,33.007106,-106.908925,False,True,False,False
A00790,1,2021-02-02 22:00:00,Chicago,Cloudy,24.62,9.16,10.54,5.23,Day,40.291261,-98.016631,False,False,False,True
A00791,2,2021-02-02 23:00:00,Chicago,Snow,51.28,0.7,15.23,11.36,Day,33.788171,-101.022184,False,False,True,True
A00792,2,2021-02-03 00:00:00,New York,Snow,38.74,3.5,-9.63,25.29,Night,38.704648,-74.788595,False,False,False,False
A00793,2,2021-02-03 01:00:00,Chicago,Clear,37.56,1.04,24.59,19.33,Night,41.231548,-100.791941,True,False,False,False
A00794,1,2021-02-03 02:00:00,Phoenix,Cloudy,96.79,7.78,23.07,19.52,Day,34.877867,-114.480771,False,True,False,False
A00795,3,2021-02-03 03:00:00,Phoenix,Snow,69.3,7.17,-8.08,26.0,Night,38.987456,-114.047667,False,True,False,False
A00796,4,2021-02-03 04:00:00,Phoenix,Thunderstorm,64.55,3.65,8.41,26.82,Day,33.708287,-92.006836,True,False,False,True
A00797,2,2021-02-03 05:00:00,Los Angeles,Snow,53.26,6.92,38.95,27.59,Night,38.433796,-91.628004,True,False,True,False
A00798,2,2021-02-03 06:00:00,New York,Snow,54.32,4.26,11.04,2.85,Night,34.475385,-99.574604,True,False,False,False
A00799,4,2021-02-03 07:00:00,Los Angeles,Cloudy,63.27,7.68,15.1,16.32,Night,39.623582,-98.998878,True,False,True,True
A00800,3,2021-02-03 08:00:00,Chicago,Thunderstorm,75.71,4.81,35.5,22.22,Night,35.711082,-115.626966,False,True,False,True
A00801,1,2021-02-03 09:00:00,Los Angeles,Cloudy,76.17,4.42,25.86,22.71,Night,37.170519,-95.271954,True,True,False,True
A00802,2,2021-02-03 10:00:00,Chicago,Clear,33.74,9.38,19.1,18.2,Day,38.394875,-95.791463,False,False,False,False
A00803,2,2021-02-03 11:00:00,Chicago,Fog,60.01,2.88,29.89,5.0,Night,34.541461,-111.41983,False,False,True,False
A00804,2,2021-02-03 12:00:00,Houston,Snow,52.96,1.64,33.22,23.92,Day,39.67474,-113.431067,True,True,False,False
A00805,3,2021-02-03 13:00:00,Phoenix,Fog,89.64,6.05,12.84,21.6,Day,35.723763,-112.56281,True,True,False,False
A00806,4,2021-02-03 14:00:00,Chicago,Cloudy,70.51,9.71,13.76,2.58,Night,38.961347,-113.554757,False,True,False,True
A00807,4,2021-02-03 15:00:00,Houston,Cloudy,62.6,4.09,9.3,13.91,Day,34.424547,-91.172839,False,True,False,True
A00808,2,2021-02-03 16:00:00,Phoenix,Cloudy,29.23,1.09,38.34,5.22,Night,39.193059,-109.354763,True,False,False,False
A00809,1,2021-02-03 17:00:00,Chicago,Fog,68.45,3.72,24.86,10.12,Day,34.153693,-106.937073,True,True,False,False
A00810,4,2021-02-03 18:00:00,Chicago,Cloudy,29.38,5.31,-5.84,0.54,Day,36.828208,-110.362826,True,True,False,False
A00811,3,2021-02-03 19:00:00,Los Angeles,Clear,46.98,2.04,33.15,12.01,Night,35.224855,-75.855247,False,True,True,True
A00812,1,2021-02-03 20:00:00,Los Angeles,Cloudy,31.43,6.75,14.03,16.5,Night,39.735377,-80.396832,False,False,False,False
A00813,4,2021-02-03 21:00:00,Phoenix,Rain,75.37,9.98,-6.56,18.59,Night,35.358315,-107.858227,True,False,False,True
A00814,3,2021-02-03 22:00:00,Chicago,Fog,36.5,4.79,17.49,19.9,Night,40.935456,-103.587083,False,True,False,False
A00815,2,2021-02-03 23:00:00,New York,Rain,51.35,3.87,10.86,25.09,Day,41.026382,-108.764715,True,True,True,True
A00816,2,2021-02-04 00:00:00,Los Angeles,Cloudy,91.65,4.31,33.89,6.46,Night,34.767972,-96.357458,False,False,True,True
A00817,2,2021-02-04 01:00:00,Phoenix,Clear,36.35,1.59,0.2,3.61,Day,38.524614,-117.137137,False,False,False,False
A00818,1,2021-02-04 02:00:00,Chicago,Snow,60.62,8.89,31.32,25.55,Day,33.789459,-88.459808,True,True,True,True
A00819,2,2021-02-04 03:00:00,Chicago,Thunderstorm,53.54,4.44,17.88,4.7,Day,36.523834,-94.981041,True,False,False,True
A00820,3,2021-02-04 04:00:00,New York,Thunderstorm,21.45,4.18,-7.27,29.24,Day,39.419896,-78.459887,True,True,False,False
A00821,1,2021-02-04 05:00:00,Phoenix,Cloudy,83.42,6.77,38.59,25.28,Day,38.934809,-110.766722,False,False,True,True
A00822,2,2021-02-04 06:00:00,Chicago,Clear,25.52,4.7,15.63,15.03,Day,38.622306,-82.619193,False,True,False,False
A00823,2,2021-02-04 07:00:00,Los Angeles,Fog,57.94,6.66,4.54,29.44,Night,35.542868,-83.153715,True,True,True,True
